frame,x,y,w,h,confidence
13,923.8975830078125,89.29461669921875,120.5118408203125,475.35650634765625,0.6521708965301514
13,407.5935974121094,80.96435546875,84.63995361328125,443.142333984375,0.4202407896518707
13,94.9676284790039,133.46820068359375,76.92729949951172,403.47869873046875,0.4079185426235199
13,562.4464721679688,58.7412109375,95.2882080078125,485.325439453125,0.40411972999572754
13,601.15966796875,102.4154052734375,96.0386962890625,446.402587890625,0.32233211398124695
14,457.5782775878906,51.29890441894531,158.92404174804688,500.18394470214844,0.8032069802284241
14,294.1815185546875,75.230224609375,120.2705078125,475.05963134765625,0.8028948903083801
14,645.975341796875,55.02386474609375,188.576904296875,527.5540161132812,0.7744289040565491
14,227.1180877685547,77.4443359375,81.23646545410156,417.33349609375,0.7681596279144287
14,83.56249237060547,104.470458984375,161.34558868408203,442.16644287109375,0.6951596140861511
14,923.7098388671875,94.73687744140625,122.0328369140625,480.3546142578125,0.6733919978141785
14,409.81964111328125,88.12689208984375,87.34228515625,432.77789306640625,0.5590193271636963
14,129.33425903320312,126.231201171875,115.50119018554688,416.70501708984375,0.4033677279949188
14,1.17059326171875,106.266357421875,101.16145324707031,403.064208984375,0.34929990768432617
14,611.5681762695312,103.16798400878906,92.247314453125,440.58567810058594,0.315366268157959
14,82.22201538085938,132.8974609375,89.30364990234375,402.84808349609375,0.31334128975868225
15,646.018798828125,53.94024658203125,191.762939453125,527.9007568359375,0.8315171003341675
15,285.3392028808594,75.19000244140625,131.33770751953125,464.84075927734375,0.80083167552948
15,458.9030456542969,53.79087829589844,165.06350708007812,493.04310607910156,0.7866759896278381
15,227.82017517089844,76.84678649902344,81.56349182128906,416.96400451660156,0.7460821866989136
15,924.994873046875,95.34320068359375,120.5760498046875,478.895751953125,0.6927657127380371
15,110.64945220947266,100.57273864746094,135.35674285888672,445.20533752441406,0.6777228116989136
15,414.530517578125,98.313232421875,84.9189453125,423.322509765625,0.5646437406539917
15,609.4462890625,109.8948974609375,83.0164794921875,397.71551513671875,0.34669798612594604
15,1.5466232299804688,102.88893127441406,99.08738708496094,404.41123962402344,0.30767545104026794
16,646.7764892578125,54.48419189453125,191.6961669921875,527.3917236328125,0.8222863078117371
16,459.173583984375,52.61997985839844,161.3885498046875,494.14173889160156,0.8139158487319946
16,289.62591552734375,75.829345703125,128.1475830078125,470.9818115234375,0.7788738012313843
16,229.25167846679688,77.95989990234375,81.00457763671875,422.29510498046875,0.7408439517021179
16,136.01058959960938,101.93109130859375,109.42633056640625,442.45562744140625,0.7369915246963501
16,926.3458251953125,91.5345458984375,119.989990234375,483.51275634765625,0.6441006064414978
16,610.42529296875,109.28770446777344,81.093994140625,400.65321350097656,0.520650327205658
16,406.47515869140625,105.53926086425781,90.87060546875,404.79637145996094,0.44673025608062744
16,73.75233459472656,98.21275329589844,91.33070373535156,434.13404846191406,0.3679562211036682
16,223.7677459716797,76.24934387207031,108.89002990722656,460.19810485839844,0.32187190651893616
17,460.1185302734375,52.82232666015625,156.19482421875,495.77764892578125,0.8299012780189514
17,651.555419921875,52.68365478515625,186.715576171875,525.9109497070312,0.8002357482910156
17,296.6854248046875,75.43009948730469,121.8255615234375,473.83778381347656,0.7701506018638611
17,140.9212646484375,134.0301055908203,107.47433471679688,411.90916442871094,0.708308756351471
17,927.4146728515625,83.47650146484375,119.686279296875,486.06243896484375,0.6393343806266785
17,229.6574249267578,78.44525146484375,82.83189392089844,427.779541015625,0.6358705759048462
17,60.608062744140625,96.60357666015625,102.9876708984375,432.433837890625,0.5847285985946655
17,610.8260498046875,108.00970458984375,85.242919921875,402.6851806640625,0.49692070484161377
17,394.13873291015625,110.44696044921875,102.9932861328125,403.33331298828125,0.42580634355545044
17,845.914306640625,117.18670654296875,117.7470703125,416.03021240234375,0.31034380197525024
18,460.11199951171875,55.17137145996094,160.13623046875,494.24586486816406,0.8187645673751831
18,649.7081298828125,49.96441650390625,189.49853515625,531.5712890625,0.7966392636299133
18,294.2486572265625,75.1500244140625,119.705810546875,474.24261474609375,0.7518818974494934
18,927.7872314453125,91.7637939453125,118.176025390625,483.61865234375,0.7165907621383667
18,142.13504028320312,117.32127380371094,110.1024169921875,426.49147033691406,0.6929661631584167
18,56.11567687988281,88.8150634765625,106.694580078125,433.97479248046875,0.6602008938789368
18,228.34542846679688,80.723876953125,95.43212890625,439.396728515625,0.5868666172027588
18,611.5986328125,107.8006591796875,82.173583984375,402.80853271484375,0.47942912578582764
18,214.07620239257812,75.57298278808594,92.74188232421875,465.58192443847656,0.4679909646511078
18,392.7877197265625,98.34184265136719,104.4427490234375,417.77735900878906,0.466509610414505
18,601.1595458984375,105.60285949707031,68.3375244140625,374.43186950683594,0.3404434323310852
18,625.978515625,98.01800537109375,79.539794921875,433.90106201171875,0.3246598243713379
19,460.41729736328125,54.66094970703125,159.6650390625,494.50830078125,0.7900509238243103
19,647.3363037109375,48.9189453125,191.0079345703125,532.7781372070312,0.7796201109886169
19,139.85467529296875,125.333740234375,116.358642578125,418.05670166015625,0.7536800503730774
19,300.4885559082031,76.49201965332031,110.8221435546875,472.58470153808594,0.74235600233078
19,928.498046875,97.73876953125,117.04541015625,477.627685546875,0.7207995653152466
19,30.639236450195312,94.09837341308594,134.16702270507812,433.75856018066406,0.7168369889259338
19,232.1170654296875,84.64482116699219,92.81610107421875,427.29408264160156,0.5455651879310608
19,391.35955810546875,78.53125,108.5330810546875,457.30572509765625,0.5249099731445312
19,590.4560546875,105.74089050292969,73.517578125,348.28724670410156,0.30751416087150574
19,850.2635498046875,117.56944274902344,88.021240234375,417.53175354003906,0.30522409081459045
20,458.9456481933594,51.74932861328125,165.16116333007812,495.7720947265625,0.8058162331581116
20,659.2572021484375,49.1070556640625,176.21142578125,531.022705078125,0.798078179359436
20,135.14971923828125,114.35076904296875,133.73992919921875,429.68341064453125,0.7369967103004456
20,29.365203857421875,102.57365417480469,135.37338256835938,426.06263732910156,0.7326410412788391
20,302.4344482421875,75.0177001953125,106.7203369140625,474.5782470703125,0.7208515405654907
20,379.87060546875,82.41351318359375,120.0692138671875,445.8990478515625,0.7073753476142883
20,927.8837890625,99.10736083984375,118.0970458984375,470.21429443359375,0.7052389979362488
20,230.96917724609375,85.0262451171875,92.26165771484375,424.58209228515625,0.5393224358558655
20,855.7525024414062,115.65608215332031,82.14208984375,418.20811462402344,0.3771052956581116
21,465.8822021484375,53.9735107421875,160.7822265625,488.14703369140625,0.8203751444816589
21,663.3160400390625,48.72723388671875,169.24853515625,531.782958984375,0.815963864326477
21,136.16610717773438,119.26573181152344,134.30328369140625,424.85353088378906,0.7555285692214966
21,378.2384948730469,78.86175537109375,124.25,451.16448974609375,0.739915668964386
21,301.6301574707031,75.024169921875,105.79510498046875,476.1409912109375,0.7380951046943665
21,926.492431640625,100.50592041015625,118.39501953125,469.75811767578125,0.7191931009292603
21,26.2479248046875,105.71717834472656,137.61444091796875,421.74009704589844,0.6864300966262817
21,231.38780212402344,76.50286865234375,89.19654846191406,439.79681396484375,0.6000987887382507
21,857.6396484375,118.1505126953125,80.8050537109375,411.48291015625,0.33319705724716187
22,664.468994140625,47.884521484375,168.842041015625,532.1806640625,0.8155117034912109
22,471.38232421875,55.75830078125,156.240234375,489.68133544921875,0.8045395612716675
22,141.65667724609375,102.83473205566406,136.4317626953125,441.08860778808594,0.7629605531692505
22,300.19134521484375,74.40191650390625,109.9783935546875,478.1383056640625,0.7491421699523926
22,926.406494140625,104.51844787597656,118.6759033203125,465.47850036621094,0.7297850251197815
22,22.684173583984375,107.58203125,139.97207641601562,417.6392822265625,0.6869105696678162
22,231.83473205566406,83.86541748046875,92.74803161621094,423.43115234375,0.6712452173233032
22,392.48699951171875,74.03828430175781,117.5325927734375,466.7659149169922,0.5808837413787842
22,374.6963195800781,81.1002197265625,114.7476806640625,434.28826904296875,0.4109806418418884
22,615.572265625,51.48548889160156,113.8560791015625,497.43711853027344,0.35898715257644653
22,859.8095703125,121.08782958984375,77.591796875,409.51678466796875,0.32280561327934265
23,464.5595397949219,53.32183837890625,165.44021606445312,486.24761962890625,0.8427497744560242
23,658.3232421875,44.88330078125,176.642333984375,535.55224609375,0.825426459312439
23,307.16351318359375,73.90655517578125,100.036376953125,477.10882568359375,0.7607752680778503
23,129.702392578125,103.33253479003906,153.53411865234375,439.58201599121094,0.7544196844100952
23,23.926544189453125,120.21965026855469,138.75555419921875,400.67384338378906,0.6986127495765686
23,221.87628173828125,83.5009765625,108.20623779296875,423.445556640625,0.6747391223907471
23,923.869140625,102.51325988769531,122.131103515625,470.41526794433594,0.646689236164093
23,408.91357421875,71.08123779296875,101.37060546875,468.66912841796875,0.5101125836372375
23,376.7571105957031,93.666748046875,111.9091796875,426.278564453125,0.46947041153907776
23,612.041748046875,49.86521911621094,119.476806640625,502.61146545410156,0.3069809377193451
24,471.2821960449219,53.581298828125,159.24758911132812,487.9283447265625,0.8613297939300537
24,660.0618896484375,44.0882568359375,175.01513671875,536.9517822265625,0.8233280777931213
24,142.1534423828125,107.4515380859375,141.93734741210938,435.37811279296875,0.7337251901626587
24,309.0911865234375,73.98591613769531,99.040771484375,476.62547302246094,0.7323682904243469
24,206.21011352539062,88.88531494140625,117.26153564453125,415.6727294921875,0.7299730777740479
24,21.503402709960938,120.31634521484375,140.4125213623047,401.606689453125,0.6029510498046875
24,924.2208251953125,103.77085876464844,121.2640380859375,468.85462951660156,0.5787999629974365
24,412.5946044921875,71.58087158203125,95.4425048828125,464.61090087890625,0.4912889897823334
24,383.093994140625,89.04417419433594,97.9129638671875,433.17140197753906,0.4350484609603882
25,658.8145141601562,44.61724853515625,177.965087890625,535.554931640625,0.835509181022644
25,481.9266052246094,55.22625732421875,149.65261840820312,486.47821044921875,0.834377110004425
25,310.01043701171875,74.39764404296875,99.0858154296875,475.60015869140625,0.7610405683517456
25,201.8309783935547,88.30865478515625,120.31910705566406,430.6878662109375,0.7471088767051697
25,928.6341552734375,105.1558837890625,116.8380126953125,469.99432373046875,0.7232741713523865
25,127.58892822265625,105.229736328125,156.88662719726562,437.197509765625,0.7013842463493347
25,19.779251098632812,118.64039611816406,132.07803344726562,406.82286071777344,0.39481568336486816
25,384.83929443359375,97.33934020996094,86.640625,404.02174377441406,0.3467203676700592
26,663.2384033203125,47.92919921875,174.1708984375,530.5673828125,0.8641846179962158
26,488.3545227050781,54.080078125,142.74118041992188,488.63787841796875,0.8127821683883667
26,309.51544189453125,73.72196960449219,98.33514404296875,475.12025451660156,0.7637091875076294
26,139.31668090820312,103.99214172363281,147.66647338867188,436.98789978027344,0.7309059500694275
26,929.79345703125,101.42901611328125,117.59033203125,474.67108154296875,0.7187762260437012
26,395.54644775390625,77.16815185546875,119.18865966796875,450.0546875,0.6960923671722412
26,204.15859985351562,76.20762634277344,118.624755859375,443.86976623535156,0.6927249431610107
26,592.7628173828125,110.56475830078125,87.415283203125,424.08648681640625,0.3625069260597229
27,664.8671875,48.6630859375,173.34033203125,530.0472412109375,0.8588709235191345
27,495.49560546875,52.95469665527344,136.132080078125,491.87794494628906,0.816437840461731
27,931.2091064453125,104.4195556640625,115.0782470703125,471.8931884765625,0.751670777797699
27,313.73162841796875,74.94972229003906,96.5924072265625,476.09153747558594,0.7503534555435181
27,145.46963500976562,101.9598388671875,142.91830444335938,442.15069580078125,0.7369129657745361
27,394.9927978515625,81.56231689453125,118.9837646484375,454.95599365234375,0.6969097852706909
27,588.63525390625,114.39399719238281,90.491455078125,422.89085388183594,0.4606776833534241
27,209.3820037841797,77.71209716796875,107.18165588378906,458.97869873046875,0.4358375072479248
28,664.4185180664062,43.46246337890625,176.2955322265625,535.5101928710938,0.847575843334198
28,491.4782409667969,53.53065490722656,138.09280395507812,491.11119079589844,0.7797083854675293
28,314.70025634765625,74.3409423828125,101.800537109375,476.04132080078125,0.7555058598518372
28,149.75497436523438,103.12467956542969,137.50555419921875,441.10231018066406,0.7110414505004883
28,387.7326965332031,83.77691650390625,119.088134765625,448.28216552734375,0.668484628200531
28,930.731689453125,102.26373291015625,114.9173583984375,472.81195068359375,0.6664727926254272
28,584.546875,117.26580810546875,90.515380859375,416.75836181640625,0.5032389760017395
28,223.8070831298828,73.121337890625,98.63059997558594,449.3421630859375,0.3832564353942871
28,71.34832763671875,121.18756103515625,69.22760009765625,304.72576904296875,0.3127271831035614
29,663.2802734375,48.67822265625,178.038818359375,531.1297607421875,0.8292043209075928
29,503.59210205078125,53.22607421875,127.4215087890625,489.1400146484375,0.7845832705497742
29,314.86248779296875,73.9017333984375,103.868896484375,475.93310546875,0.7718068957328796
29,146.905029296875,97.785400390625,139.7061767578125,446.42962646484375,0.7433733940124512
29,928.850830078125,101.008056640625,117.337158203125,471.781005859375,0.6817207336425781
29,383.5745849609375,82.29254150390625,133.623779296875,448.19158935546875,0.6583852171897888
29,240.62777709960938,75.5504150390625,84.215576171875,432.608154296875,0.437252014875412
29,73.54039001464844,123.16314697265625,70.32017517089844,302.9766845703125,0.3988243341445923
29,580.1049194335938,99.22088623046875,100.775146484375,431.78948974609375,0.3593938648700714
30,663.8731079101562,48.42132568359375,179.7139892578125,529.8140258789062,0.8006266355514526
30,312.83984375,75.40782165527344,102.1849365234375,472.74977111816406,0.7981188893318176
30,506.1544494628906,51.9671630859375,126.39523315429688,486.95294189453125,0.7980649471282959
30,154.8924560546875,100.02360534667969,132.33624267578125,444.30250549316406,0.7372013330459595
30,929.09716796875,99.94587707519531,117.4365234375,470.44432067871094,0.7015911936759949
30,243.5807342529297,74.953369140625,82.80445861816406,437.922119140625,0.558850884437561
30,398.41778564453125,68.8441162109375,117.1290283203125,467.6182861328125,0.4932287037372589
30,816.4715576171875,96.03749084472656,117.0653076171875,468.55711364746094,0.427202045917511
30,80.89057922363281,123.06666564941406,62.6876220703125,298.63487243652344,0.3882092237472534
31,505.9064636230469,53.3463134765625,127.37136840820312,483.1978759765625,0.8074094653129578
31,668.3248901367188,46.1243896484375,175.7490234375,532.295166015625,0.7986169457435608
31,312.486328125,75.71546936035156,101.34271240234375,473.75840759277344,0.7803075313568115
31,163.54867553710938,100.35496520996094,124.03033447265625,442.93946838378906,0.6941964030265808
31,927.6964111328125,101.61260986328125,120.6981201171875,470.49627685546875,0.6273233294487
31,401.39166259765625,77.4908447265625,114.9139404296875,443.716064453125,0.617956280708313
31,245.60635375976562,77.94683837890625,81.44781494140625,434.67742919921875,0.5207507610321045
31,112.17474365234375,100.60272216796875,92.3636474609375,422.8642578125,0.422568142414093
31,817.7991943359375,94.86433410644531,118.2371826171875,468.85081481933594,0.3743223249912262
32,504.563720703125,54.92735290527344,135.611083984375,486.18312072753906,0.7983022332191467
32,669.5607299804688,46.74163818359375,175.080810546875,531.43505859375,0.7837396264076233
32,312.07720947265625,76.09144592285156,102.13427734375,474.05662536621094,0.7719236612319946
32,168.30044555664062,105.54515075683594,121.12277221679688,438.07557678222656,0.7346264719963074
32,927.875732421875,97.32952880859375,121.1978759765625,474.94769287109375,0.7111107707023621
32,403.8746337890625,73.04632568359375,111.732421875,455.99798583984375,0.631528377532959
32,242.52542114257812,81.82939147949219,84.93890380859375,431.65431213378906,0.4965295195579529
32,818.6311645507812,97.60368347167969,115.1383056640625,459.8256378173828,0.4885505139827728
32,116.22944641113281,93.19281005859375,91.98580932617188,410.77777099609375,0.4526524245738983
33,504.21783447265625,57.79669189453125,134.638671875,481.98699951171875,0.8005881309509277
33,673.3042602539062,51.71728515625,170.0577392578125,524.08837890625,0.7950031757354736
33,406.29925537109375,75.98724365234375,112.96441650390625,435.07525634765625,0.7670120000839233
33,164.47265625,104.18988037109375,127.63311767578125,439.383544921875,0.7599872946739197
33,310.9914855957031,77.22233581542969,102.39337158203125,472.03297424316406,0.7318388819694519
33,929.7237548828125,92.28770446777344,120.60400390625,480.54347229003906,0.7058780789375305
33,819.3734741210938,93.6661376953125,114.611083984375,462.49884033203125,0.5572215914726257
33,112.04586791992188,93.57354736328125,96.20703125,426.44500732421875,0.5190433859825134
33,243.733642578125,90.05340576171875,81.6893310546875,414.24322509765625,0.4833102524280548
33,61.66725158691406,113.16897583007812,76.11753845214844,312.039794921875,0.35886743664741516
34,672.425537109375,50.0736083984375,169.020263671875,526.693603515625,0.8203269839286804
34,505.31671142578125,58.8177490234375,135.2412109375,475.74224853515625,0.8037593364715576
34,929.822265625,85.43768310546875,119.8812255859375,488.00860595703125,0.7598612308502197
34,406.59051513671875,76.09132385253906,116.09539794921875,425.76243591308594,0.7583290338516235
34,305.0155944824219,79.70982360839844,110.61187744140625,469.92054748535156,0.7429943680763245
34,164.98104858398438,105.69731140136719,129.8018798828125,439.02552795410156,0.6749158501625061
34,820.0233764648438,90.40008544921875,110.665283203125,466.29718017578125,0.6195118427276611
34,245.37449645996094,95.85418701171875,78.32276916503906,407.206787109375,0.46826449036598206
34,91.70172119140625,89.7672119140625,117.587890625,429.78985595703125,0.4566589295864105
34,61.070587158203125,110.73725891113281,76.68978881835938,316.97129821777344,0.43732064962387085
34,645.9249267578125,90.708984375,79.5430908203125,467.2984619140625,0.30416104197502136
35,672.4236450195312,50.75738525390625,172.766845703125,525.7274780273438,0.8084855079650879
35,506.25799560546875,55.69256591796875,141.7108154296875,478.79815673828125,0.7988672852516174
35,930.0986328125,85.42156982421875,119.7691650390625,487.96148681640625,0.7590722441673279
35,424.86114501953125,75.42047119140625,99.98199462890625,425.4710693359375,0.7268970012664795
35,307.8530578613281,80.94075012207031,107.8665771484375,468.00547790527344,0.7178342342376709
35,166.0953369140625,105.86817932128906,127.2791748046875,438.59422302246094,0.6421222686767578
35,824.732421875,91.19581604003906,110.36572265625,468.27745056152344,0.5985998511314392
